individual,KC,n_opp,mean_time_btw_opp
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_cola,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_comfortable,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_company,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_computer,4,1.33333333333333
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_country,4,1.33333333333333
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_dan4gao1,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_dian4ying3,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_difficult,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_dish,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_doctor,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_dog,4,1.33333333333333
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_dou1,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_father,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_good,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_half,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_happy,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_hen3,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_hundred,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_ji1chang3,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_ji1hui4,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_jing3se4,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_kitchen,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_letter,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_lian4xi2,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_life,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_lou2shang4,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_name,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_ni3,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_now,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_person,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_phone,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_problem,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_red,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_rent,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_room,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_seaside,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_table,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_this,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_time,4,1.33333333333333
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+buy,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+call,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+cook,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+eat,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+graduate,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+have,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+introduce,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+love,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+return,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+see,4,1.33333333333333
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+smoke,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_to+swim,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_tomorrow,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_warm,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_weekdays,4,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_where,3,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_xiao3,3,1.5
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_xue2sheng,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_year,2,1
Stu_dcd1c6144c48a6a7f2b173632b4b6c11,response_zou3lu4,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_airport,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_bang4,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_basketball,4,1.66666666666667
Stu_ddb8e48700c3f631ff31546d43cf6246,response_cake,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_car,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_chu2fang2,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_cola,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_computer,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_correct,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_country,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_cup,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_da4,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_dian4yuan2,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_difficult,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_dish,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_dog,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_four,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_friend,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_gong1cheng2,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_half,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_homework,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_hungry,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_jiao4lian4,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_lao3ban3,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_lian4xi2,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_middle,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_mister,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_money,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_name,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_night,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_only,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_park,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_person,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_rent,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_seaside,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_shirt,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_slow,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_ticket,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_time,3,2
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+ask,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+call,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+cough,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+eat,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+graduate,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+have,4,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+introduce,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+love,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+rain,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+return,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+see,3,1.5
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+smoke,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+swim,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+walk+2,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_to+want,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_train,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_upstairs,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_very,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_weekdays,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_wen4ti2,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_what,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_where,4,1.33333333333333
Stu_ddb8e48700c3f631ff31546d43cf6246,response_which,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_xian4zai4,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_xiao3,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_years,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_zhe4,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_zhu4,3,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_zhuo1zi,2,1
Stu_ddb8e48700c3f631ff31546d43cf6246,response_zuo4fan4,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_again,4,1
Stu_de91266129f97706d9aebf7aa36979e4,response_airport,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_ban4,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_basketball,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_before,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_bi4ye4,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_birthday,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_boss,4,1
Stu_de91266129f97706d9aebf7aa36979e4,response_bottle,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_busy,3,1
Stu_de91266129f97706d9aebf7aa36979e4,response_car,3,1
Stu_de91266129f97706d9aebf7aa36979e4,response_city,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_cold,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_comfortable,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_computer,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_correct,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_country,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_cup,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_da4xue2,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_day,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_dian4hua4,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_dish,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_dog,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_fang2jian1,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_friend,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_gong1cheng2,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_gong1si1,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_hai3bian1,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_homework,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_inside,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_jian4,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_job,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_kitchen,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_lian4xi2,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_liang3,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_life,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_map,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_mei3li4,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_name,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_nan2,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_night,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_often,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_one,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_only,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_park,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_person,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_red,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_relatively,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_rent,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_shang4bian1,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_shirt,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_small,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_summer,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_table,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_ticket,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_time,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_to+do,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_to+eat,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_to+introduce,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_to+live,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_to+love,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_to+return,2,1
Stu_de91266129f97706d9aebf7aa36979e4,response_to+speak,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_to+want,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_tomorrow,4,1.66666666666667
Stu_de91266129f97706d9aebf7aa36979e4,response_very,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_weekdays,4,1.33333333333333
Stu_de91266129f97706d9aebf7aa36979e4,response_which,3,2
Stu_de91266129f97706d9aebf7aa36979e4,response_xia4yu3,3,1.5
Stu_de91266129f97706d9aebf7aa36979e4,response_years,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_address,3,2
Stu_e26c0b76a72cba412f8b38612d468f43,response_again,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_all,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_basketball,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_beautiful,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_birthday,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_book,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_busy,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_cake,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_chu2fang2,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_city,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_coach,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_cold,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_college,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_comfortable,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_correct,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_day,4,1.66666666666667
Stu_e26c0b76a72cba412f8b38612d468f43,response_difficult,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_doctor,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_four,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_gong1cheng2,3,2
Stu_e26c0b76a72cba412f8b38612d468f43,response_good,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_half,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_homework,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_hui2,3,2
Stu_e26c0b76a72cba412f8b38612d468f43,response_hundred,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_hungry,4,1.66666666666667
Stu_e26c0b76a72cba412f8b38612d468f43,response_huo3che1,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_ke3le4,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_kuai4,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_letter,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_mister,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_money,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_movie,3,2
Stu_e26c0b76a72cba412f8b38612d468f43,response_name,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_new,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_now,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_nuan3huo,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_often,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_one,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_only,4,1.66666666666667
Stu_e26c0b76a72cba412f8b38612d468f43,response_opportunity,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_park,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_relatively,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_rent,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_salesman,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_shao3,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_student,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_tang1,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_teacher,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_ticket,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_time,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+buy,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+do,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+have,4,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+love,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+see,3,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+speak,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_to+walk+2,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_today,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_upstairs,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_view,4,1.33333333333333
Stu_e26c0b76a72cba412f8b38612d468f43,response_wan3shang4,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_wen4,3,1.5
Stu_e26c0b76a72cba412f8b38612d468f43,response_what,4,1.66666666666667
Stu_e26c0b76a72cba412f8b38612d468f43,response_xia4yu3,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_years,3,2
Stu_e26c0b76a72cba412f8b38612d468f43,response_zhu4,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_zhuo1zi,2,1
Stu_e26c0b76a72cba412f8b38612d468f43,response_zou3,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_above,3,2
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_again,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_airport,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_all,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_bai3,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_beautiful,3,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_before,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_big,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_birthday,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_boss,4,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_car,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_city,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_cold,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_college,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_company,4,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_computer,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_correct,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_dian4hua4,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_engineering,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_fast,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_friend,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_half,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_jiao4,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_jiao4lian4,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_job,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_kitchen,4,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_lan2qiu2,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_map,4,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_middle,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_mister,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_name,3,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_new,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_now,3,2
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_park,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_qian2,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_red,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_relatively,3,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_ren2,3,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_ri4,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_shirt,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_this,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_ticket,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+ask,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+buy,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+cook,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+cough,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+have,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+live,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+love,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+practice,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+rest,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+see,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+smoke,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_to+walk,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_train,4,1.33333333333333
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_two,3,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_upstairs,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_very,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_view,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_west,4,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_which,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_wonderful,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_xia4,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_xue2sheng,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_year,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_yi1,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_you2yong3,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_yu2kuai4,2,1
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_zhi3yao4,3,1.5
Stu_e6cbddd25b95cedafdf8ebab4e445ef4,response_zuo4,2,1
Stu_e865a643e86e233e014937885e56bb13,response_again,2,1
Stu_e865a643e86e233e014937885e56bb13,response_ai4,3,1
Stu_e865a643e86e233e014937885e56bb13,response_airport,4,1.33333333333333
Stu_e865a643e86e233e014937885e56bb13,response_all,2,1
Stu_e865a643e86e233e014937885e56bb13,response_basketball,3,1.5
Stu_e865a643e86e233e014937885e56bb13,response_beautiful,4,1
Stu_e865a643e86e233e014937885e56bb13,response_bei1,2,1
Stu_e865a643e86e233e014937885e56bb13,response_bi4ye4,2,1
Stu_e865a643e86e233e014937885e56bb13,response_big,3,1
Stu_e865a643e86e233e014937885e56bb13,response_birthday,2,1
Stu_e865a643e86e233e014937885e56bb13,response_book,3,1.5
Stu_e865a643e86e233e014937885e56bb13,response_busy,4,1
Stu_e865a643e86e233e014937885e56bb13,response_coach,2,1
Stu_e865a643e86e233e014937885e56bb13,response_country,3,1
Stu_e865a643e86e233e014937885e56bb13,response_da4xue2,2,1
Stu_e865a643e86e233e014937885e56bb13,response_difficult,2,1
Stu_e865a643e86e233e014937885e56bb13,response_dish,2,1
Stu_e865a643e86e233e014937885e56bb13,response_dog,2,1
Stu_e865a643e86e233e014937885e56bb13,response_father,3,1
Stu_e865a643e86e233e014937885e56bb13,response_few,3,1
Stu_e865a643e86e233e014937885e56bb13,response_four,2,1
Stu_e865a643e86e233e014937885e56bb13,response_gong1cheng2,2,1
Stu_e865a643e86e233e014937885e56bb13,response_gong1si1,2,1
Stu_e865a643e86e233e014937885e56bb13,response_guo2wai4,2,1
Stu_e865a643e86e233e014937885e56bb13,response_happy,2,1
Stu_e865a643e86e233e014937885e56bb13,response_huo3che1,3,1
Stu_e865a643e86e233e014937885e56bb13,response_inside,4,1.33333333333333
Stu_e865a643e86e233e014937885e56bb13,response_jie4shao4,2,1
Stu_e865a643e86e233e014937885e56bb13,response_job,2,1
Stu_e865a643e86e233e014937885e56bb13,response_leng3,2,1
Stu_e865a643e86e233e014937885e56bb13,response_mister,4,1.33333333333333
Stu_e865a643e86e233e014937885e56bb13,response_money,3,1
Stu_e865a643e86e233e014937885e56bb13,response_movie,3,1.5
Stu_e865a643e86e233e014937885e56bb13,response_na3,2,1
Stu_e865a643e86e233e014937885e56bb13,response_new,4,1
Stu_e865a643e86e233e014937885e56bb13,response_now,2,1
Stu_e865a643e86e233e014937885e56bb13,response_only,3,1
Stu_e865a643e86e233e014937885e56bb13,response_problem,3,1.5
